"","x","y"
"1",9.10214163063503,0.40466402764415
"2",8.99075122049108,0.443533680500944
"3",8.79024848223196,0.493371103870333
"4",8.67885807208801,0.559336076421336
"5",8.56746766194405,0.621430289016025
"6",8.4560772518001,0.675782981698082
"7",8.43379916977131,0.723038663823861
"8",8.2110183494834,0.781424169755871
"9",8.09962793933945,0.839647622394243
"10",8.03279369325307,0.90012870968895
"11",7.89912520108033,0.978512524758892
"12",7.78773479093637,1.03673597739726
"13",7.63178821673484,1.11205559516088
"14",7.56495397064847,1.1764074424119
"15",7.54267588861968,1.25075844423189
"16",7.36445123238935,1.33849690451445
"17",7.27533890427419,1.41526759428441
"18",7.25306082224539,1.50510163592966
"19",7.03028000195749,1.59832398146851
"20",7.0080019199287,1.68428726315745
"21",6.96344575587111,1.77492786745269
"22",7.0080019199287,1.86621298110428
"23",6.89661150978474,1.96701479326213
"24",6.71838685355442,2.07410705332626
"25",6.71838685355442,2.14765149249626
"26",6.60699644341046,2.20587494513463
"27",6.49560603326651,2.2873229575109
"28",6.07232247471948,2.38780436689966
"29",5.87181973646036,2.45699559005063
"30",5.64903891617246,2.51925185593896
"31",5.35942384979818,2.58779856973357
"32",5.00297453733752,2.62392813187131
"33",4.75791563502082,2.68699096040963
"34",4.53513481473292,2.72215190660374
"35",4.22324166632984,2.77602214322309
"36",3.79995810778282,2.86102051278659
"37",4.17868550227226,2.83956742782412
"38",4.44602248661775,2.78731031650476
"39",4.64652522487687,2.76069745287326
"40",4.89158412719357,2.71311766416021
"41",5.15892111153906,2.6724728327098
"42",5.47081425994213,2.61473183613414
"43",5.76042932631641,2.57328044203374
"44",6.11687863877706,2.52166784007073
"45",6.25054713094981,2.46263782478237
"46",6.47332795123772,2.37715699915615
"47",6.65155260746804,2.32812613843675
"48",6.74066493558321,2.28232152831732
"49",6.91888959181353,2.19071230807845
"50",7.03028000195749,2.24087013421691
"51",7.09711424804386,2.33134868521852
"52",7.14167041210144,2.38392619930696
"53",7.20850465818781,2.4589217104833
"54",7.20850465818781,2.53633690960961
"55",7.38672931441814,2.607299607536
"56",7.49811972456209,2.66906971354341
"57",7.56495397064847,2.74793598467607
"58",7.63178821673484,2.79970693611452
"59",7.81001287296517,2.86292811412828
"60",7.9659594471667,2.95018041452992
"61",8.03279369325307,3.009692885881
"62",8.14418410339703,3.08694603171368
"63",8.32240875962735,3.1656502495527
"64",8.67885807208801,3.18371132680337
"65",8.87936081034712,3.16871074304083
"66",8.67885807208801,3.10242536772074
"67",8.56746766194405,3.0329137418007
"68",8.34468684165615,2.94808112934903
"69",8.27785259556977,2.876956378129
"70",8.14418410339703,2.82760511464052
"71",8.03279369325307,2.7619642486768
"72",7.89912520108033,2.69325918540674
"73",7.85456903702275,2.61358635162409
"74",7.72090054485,2.54875204831035
"75",7.63178821673484,2.49004613960927
"76",7.54267588861968,2.3887618713887
"77",7.45356356050451,2.3261852027313
"78",7.43128547847572,2.24570580629866
"79",7.38672931441814,2.13506689286549
"80",7.43128547847572,2.05990932839551
"81",7.43128547847572,2.0095894489634
"82",7.45356356050451,1.94685072701236
"83",7.45356356050451,1.88491856771131
"84",7.45356356050451,1.81911564845395
"85",7.56495397064847,1.74540915599031
"86",7.63178821673484,1.67331578882666
"87",7.72090054485,1.59267433910038
"88",7.74317862687879,1.52219409723671
"89",7.78773479093637,1.4392950128541
"90",7.92140328310912,1.34155739800258
"91",8.09962793933945,1.42413237579791
"92",8.2110183494834,1.49364400171796
"93",8.38924300571373,1.55686517973171
"94",8.63430190803042,1.64476198948971
"95",8.99075122049108,1.72475522604144
"96",9.14669779469261,1.77329992687992
"97",9.52542518918206,1.8370035609564
"98",9.94870874772908,1.89909406973289
"99",10.3497142242473,1.91554202168358
"100",10.7284416187368,1.96376261593479
"101",11.3076717514853,2.02020718616135
"102",11.6195648998884,2.02439834888675
"103",11.4413402436581,1.97666021069825
"104",11.018056685111,1.96876034131018
"105",10.6616073726504,1.91973318440898
"106",10.4165484703337,1.88215625408309
"107",10.2160457320746,1.85844923828248
"108",9.85959641961392,1.83651740107548
"109",9.56998135323964,1.79668283609326
"110",9.21353204077899,1.73604339932311
"111",9.05758546657745,1.66814489870305
"112",8.85708272831833,1.58250572360138
"113",8.67885807208801,1.49605998584973
"114",8.38924300571373,1.45622542086751
"115",8.32240875962735,1.32316851034643
"116",8.34468684165615,1.26042978839539
"117",8.2110183494834,1.20333700499428
"118",8.34468684165615,1.12495318992434
"119",8.43379916977131,1.05205326011069
"120",8.52291149788647,0.975282570340733
"121",8.74569231817438,0.905284784539776
"122",8.87936081034712,0.819159449557203
"123",9.14669779469261,0.74367777849995
"124",9.34720053295173,0.666745035436352
"125",9.56998135323964,0.573522689897501
"126",9.81504025555634,0.494976821533922
"127",9.99326491178667,0.418850641120315
"128",9.85959641961392,0.369499377631838
"129",9.50314710715327,0.359179820293794
"130",5.06980878342389,2.54022248483871
"131",4.93614029125115,2.49474198130655
"132",4.64652522487687,2.43168285658643
"133",4.40146632256017,2.37862288643528
"134",4.0895731741571,2.36669020379725
"135",3.57717728749491,2.36201658500914
"136",3.15389372894788,2.37734127535896
"137",2.57466359619932,2.40992418412766
"138",2.03998962750834,2.39057408816428
"139",2.08454579156593,2.47024692194693
"140",2.21821428373867,2.53895198521698
"141",2.37416085794021,2.60685048583705
"142",2.73061017040086,2.6442653628693
"143",3.08705948286151,2.68555099985787
"144",3.39895263126458,2.68974216258327
"145",3.79995810778282,2.68683631475238
"146",4.11185125618589,2.68715671752146
"147",4.46830056864654,2.65489791534003
"148",4.8024717990784,2.63118719572123
"149",4.26779783038743,2.61957861967048
"150",3.73312386169645,2.61958232348867
"151",3.37667454923579,2.56668440663116
"152",2.90883482663119,2.52556082293622
"153",2.93111290865998,2.47830514081044
"154",3.39895263126458,2.50394568468011
"155",3.86679235386919,2.5334569885061
"156",4.29007591241622,2.57619369750101
"157",4.8024717990784,2.57699655633281
"158",3.55489920546612,2.85440966211122
"159",3.19844989300547,2.80538250521002
"160",2.68605400634328,2.79296736650928
"161",2.32960469388262,2.79426008904018
"162",1.95087729939318,2.81571317400265
"163",1.52759374084615,2.85426242409037
"164",1.26025675650066,2.89490725554078
"165",0.948363608097592,2.94877749216012
"166",0.59191429563694,2.9926485742105
"167",0.30229922926266,3.03022920835459
"168",-0.00959391914041241,3.07248716510498
"169",-0.343765149572274,3.07684408494221
"170",-0.0764281652267851,3.136839012356
"171",0.369133475349033,3.18651067861356
