"","x","y"
"1",5.3736059106757,1.34577841859558
"2",5.52998056394926,1.40015518682414
"3",5.68635521722281,1.46222750710603
"4",5.77657136334217,1.57065290100263
"5",5.81867223153121,1.64656123379644
"6",5.89084514842669,1.71585829759284
"7",5.89084514842669,1.74407532178838
"8",5.99910452376993,1.83262981337633
"9",6.04120539195896,1.92136406625902
"10",6.08932066988929,1.98979370361068
"11",6.17953681600865,2.09565391348951
"12",6.24569532316284,2.20321188094137
"13",6.31185383031704,2.26203135205549
"14",6.26373855238671,2.30903499550375
"15",6.19758004523252,2.36308362117179
"16",6.19758004523252,2.4374739576873
"17",6.15547917704348,2.53086777006673
"18",6.11337830885445,2.57808827012618
"19",6.08932066988929,2.63365489207252
"20",6.04120539195896,2.7550488720363
"21",5.95700365558089,2.80844692787078
"22",5.95700365558089,2.91361947259961
"23",5.89084514842669,2.93175552201878
"24",5.73447049515314,2.9338128021813
"25",5.57809584187958,2.99486931475267
"26",5.51193733472538,3.02070091622517
"27",5.42172118860602,3.05592582732404
"28",5.33150504248666,3.0706292662807
"29",5.26534653533247,3.08876531569987
"30",5.15107275024794,3.11286206428289
"31",4.84433785344212,3.19671418577017
"32",5.01875573593955,3.1645252672279
"33",4.95259722878535,3.2006176047715
"34",4.88643872163116,3.27262251856398
"35",4.82028021447696,3.32923632824979
"36",4.75412170732276,3.39354568998894
"37",4.77817934628792,3.46880345294919
"38",4.7962225755118,3.55410509536936
"39",4.7962225755118,3.63106061590265
"40",4.82028021447696,3.66014506654293
"41",4.91049636059632,3.77626601249286
"42",4.91049636059632,3.80704822070618
"43",4.82028021447696,3.88844644412502
"44",4.63984792223824,3.92041850605611
"45",4.37521389362145,3.99552788775058
"46",4.46543003974081,3.94234668852728
"47",4.21883924034789,4.02836737612641
"48",4.0203637188853,4.03916739608173
"49",3.88804670457691,4.03439655063566
"50",3.77377291949239,4.07901477136089
"51",3.79783055845755,4.16453327039225
"52",3.83993142664658,4.27122381139937
"53",3.97224844095498,4.30421168104098
"54",4.12862309422853,4.33806697712733
"55",4.24289687931306,4.40888203720203
"56",4.39927153258661,4.46069362141282
"57",4.55564618586017,4.52276594169471
"58",4.71202083913373,4.56688197385217
"59",4.91049636059632,4.59455971416348
"60",5.00071250671568,4.60550811538459
"61",5.19918802817827,4.66140287989145
"62",5.35556268145183,4.68499743990669
"63",5.64425434903378,4.69540655724358
"64",5.77657136334217,4.70017740268965
"65",6.06526303092412,4.70032578395543
"66",6.15547917704348,4.69588308106988
"67",6.22163768419768,4.67774703165071
"68",6.48627171281447,4.59237691388513
"69",6.55243021996867,4.56654531241263
"70",6.60054549789899,4.54006314110657
"71",6.70880487324222,4.48753251171683
"72",6.66670400505319,4.39110270678081
"73",6.42011320566027,4.32577753733114
"74",6.28779619135188,4.36718000420504
"75",6.15547917704348,4.43936467929226
"76",6.04120539195896,4.48141771599971
"77",5.84272987049637,4.46656589577727
"78",5.64425434903378,4.45940962760817
"79",5.66831198799894,4.40127782164405
"80",5.75251372437701,4.36840123795178
"81",5.77657136334217,4.31026943198766
"82",5.77657136334217,4.25383538359659
"83",5.77657136334217,4.16918431100997
"84",5.77657136334217,4.09222879047668
"85",5.71041285618797,4.00519229516703
"86",5.68635521722281,3.89915232399346
"87",5.66831198799894,3.79589439344886
"88",5.68635521722281,3.70932870667802
"89",5.71041285618797,3.63580579660725
"90",5.73447049515314,3.53150067832317
"91",5.86678750946153,3.47983747537816
"92",6.08932066988929,3.45964414579647
"93",6.19758004523252,3.53024234925999
"94",6.37801233747124,3.6701376165199
"95",6.53438699074479,3.76042696099733
"96",6.62460313686415,3.87654790694726
