"","x","y"
"1",6.2109696754235,3.48448336384041
"2",6.01322454162782,3.46563398024954
"3",5.93907011645445,3.43180728235325
"4",5.88963383300553,3.34774309513567
"5",5.79076126610769,3.4305879862703
"6",5.76604312438323,3.3627204094411
"7",5.79076126610769,3.29771978685101
"8",5.86491569128107,3.22820455186562
"9",5.64245241576093,3.39246085701534
"10",5.74132498265877,3.28747126597748
"11",5.76604312438323,3.2298522100218
"12",5.69188869920985,3.20340707875991
"13",5.79076126610769,3.14270688752849
"14",5.86491569128107,3.08057321917751
"15",5.69188869920985,3.11482827914704
"16",5.84019754955661,3.02746877561712
"17",5.93907011645445,2.98891328428891
"18",6.06266082507674,2.92964657017705
"19",5.79076126610769,3.024601821378
"20",5.79076126610769,3.00983868810919
"21",5.96378825817891,2.90914952843001
"22",6.06266082507674,2.88535717037062
"23",6.18625153369904,2.84085358952757
"24",5.74132498265877,2.92577450089161
"25",5.91435197472999,2.81032220794362
"26",5.98850639990336,2.78509637276468
"27",6.13681525025012,2.72726313577237
"28",6.16153339197458,2.70655191298871
"29",6.70533250991269,2.53878611049003
"30",6.40871480921917,2.61754475130261
"31",6.26040595887242,2.63847015512289
"32",6.43343295094363,2.55992569534693
"33",6.63117808473931,2.48281471269052
"34",6.11209710852566,2.60772459250233
"35",6.30984224232134,2.50846890994271
"36",6.43343295094363,2.45658376246525
"37",6.75476879336161,2.3349691989658
"38",7.1255409192285,2.24574785624308
"39",7.34800419474863,2.2586491503191
"40",7.24913162785079,2.21600740866884
"41",7.57046747026877,2.16820851151344
"42",7.76821260406444,2.23134729491074
"43",7.6693400371666,2.29942905277657
"44",7.7929307457889,2.2327807720303
"45",7.71877632061552,2.29491444038128
"46",7.59518561199322,2.38370742103076
"47",7.57046747026877,2.43394491035204
"48",7.71877632061552,2.36873010672533
"49",7.89180331268674,2.3270934801214
"50",8.08954844648241,2.24260093083059
"51",7.9165214544112,2.34329009050977
"52",7.61990375371768,2.42943029795675
"53",7.96595773786012,2.35353861138329
"54",8.13898472993133,2.31190198477935
"55",8.26257543855363,2.27477997057071
"56",8.4603205723493,2.1902874212799
"57",8.04011216303349,2.34307590947315
"58",7.84236702923782,2.39804219222634
"59",7.84236702923782,2.43495002539836
"60",8.01539402130904,2.39331339879443
"61",8.31201172200255,2.27764692480982
"62",8.60862942269606,2.1324541842876
"63",8.7075019895939,2.06437242642177
"64",8.5839112809716,2.14578384043685
"65",8.41088428890038,2.26123613338484
"66",8.38616614717592,2.32623675597493
"67",8.63334756442052,2.17079549457918
"68",8.75693827304282,2.12629191373613
"69",8.92996526511403,2.01822118742255
"70",9.05355597373633,1.90728350686985
"71",9.22658296580754,1.8508837469971
"72",9.07827411546079,1.96776951706465
"73",8.90524712338957,2.08322181001264
"74",8.88052898166511,2.14084086596833
"75",9.12771039890971,1.96325490466936
"76",9.22658296580754,1.93208097997556
"77",9.35017367442984,1.81376173278846
"78",9.30073739098092,1.78136851201172
"79",9.44904624132768,1.85640347443872
"80",9.35017367442984,1.96877463211097
