"","x","y"
"1",4.96159527222908,3.93954267587918
"2",4.82915754874646,3.97674678249858
"3",4.60323437339375,4.0456263408016
"4",4.4474252869436,4.09351031231757
"5",4.23708302023591,4.13440905687335
"6",4.14359756836582,4.14767782871916
"7",4.02674075352821,4.16426379352644
"8",3.9098839386906,4.18084975833371
"9",3.81639848682052,4.21988788195247
"10",3.64500849172536,4.22580728383198
"11",3.41129486205014,4.2516165415114
"12",3.20095259534244,4.22625123865105
"13",2.97502941998974,4.16996537405693
"14",3.0451435088923,4.18578314694551
"15",2.9360771483772,4.09082330173874
"16",2.9360771483772,4.02824059029017
"17",2.97502941998974,3.97853590374366
"18",3.02956260024729,3.93398242715797
"19",3.12304805211737,3.86549361579871
"20",3.18537168669743,3.81247173629074
"21",3.31780941018005,3.75686094983353
"22",3.4736184966302,3.74579033799319
"23",3.56710394850028,3.70307087840687
"24",3.68396076333789,3.66071556182666
"25",3.83197939546553,3.63970667307078
"26",4.08127393378576,3.57855392970899
"27",4.25266392888092,3.55422784799166
"28",4.39289210668605,3.54905003409319
"29",4.56428210178121,3.51736128044073
"30",4.71230073390885,3.49635239168485
"31",4.85252891171398,3.50221858568906
"32",4.9849666351966,3.48342115890749
"33",5.15635663029176,3.45173240525503
"34",5.3121657167419,3.43698045744713
"35",5.5225079834496,3.45498308837236
"36",5.73285025015729,3.42512835171927
"37",5.90424024525245,3.42657162177487
"38",6.07563024034761,3.45746557957099
"39",6.32492477866784,3.42944485991726
"40",6.45736250215047,3.44746079281132
"41",6.62875249724563,3.48571742254256
"42",6.74560931208323,3.56852752885948
"43",6.83909476395332,3.65465482813787
"44",7.01048475904848,3.67818611399885
"45",7.18966520846615,3.73374369258075
"46",7.37663611220632,3.78083286824038
"47",7.53244519865646,3.81025695204323
"48",7.75836837400917,3.83341079292928
"49",7.95312973207185,3.83153687002343
"50",8.20242427039209,3.83296683811021
"51",8.35823335684223,3.829258898205
"52",8.56857562354993,3.83621752122754
"53",8.73996561864509,3.83029811934802
"54",8.88798425077272,3.8534652622029
"55",9.13727878909295,3.79967519077624
"56",9.34762105580065,3.76982045412315
"57",9.65923922870094,3.76240457431272
"58",9.94748603863371,3.8024819190745
"59",10.1344569423739,3.85693376666925
"60",10.2513137572115,3.93974387298617
"61",10.305846937469,4.03508116316788
"62",10.3681705720491,4.14035673026512
"63",10.4227037523066,4.22465001254413
"64",10.4850273868867,4.31520023577112
"65",10.5785128387568,4.37555818327656
"66",10.7499028338519,4.45799084461855
"67",11.0147782808172,4.5197920621796
"68",11.1861682759124,4.5322793401379
"69",11.2640728191374,4.62061810139058
"70",11.4354628142326,4.68832541886232
"71",11.6302241722953,4.68645149595648
"72",11.8639378019705,4.67168624617975
"73",11.9963755254531,4.59766877988473
"74",12.1833464291933,4.54536188442015
"75",12.471593239126,4.50444983789555
"76",12.5728691453186,4.49007533506258
"77",12.7987923206714,4.45064646450006
"78",12.993553678734,4.41195918191859
"79",13.1805245824742,4.38542163822695
"80",13.3129623059568,4.34085485967243
"81",13.4298191207944,4.29481820712466
"82",13.6012091158896,4.2336787657317
"83",13.6635327504697,4.19906356606154
"84",13.6791136591147,4.15267607247649
"85",13.7959704739523,4.05510071638283
"86",13.9517795604024,3.97776605712636
"87",13.9673604690474,3.87615852402785
"88",13.9284081974349,3.81910446751504
"89",13.9517795604024,3.74216055520233
"90",13.8115513825973,3.80623974458181
"91",13.8115513825973,3.76942638490618
"92",13.6791136591147,3.80663049152557
"93",13.6245804788571,3.84382129617613
"94",13.5077236640195,3.79782454953484
"95",13.5077236640195,3.79782454953484
"96",13.4298191207944,3.85305789101711
"97",13.2818004886668,3.81148406832441
"98",13.2584291256993,3.81480126128587
"99",13.1805245824742,3.85899059486545
"100",13.1649436738292,3.85383938490463
"101",12.993553678734,3.85239611484902
"102",12.993553678734,3.89657214645977
"103",12.8766968638964,3.91315811126705
"104",12.8533255009289,3.89806862439068
"105",12.8533255009289,3.87966194455287
"106",12.7832114120263,3.90065753133992
"107",12.7598400490588,3.90397472430138
"108",12.5728691453186,3.89369890831738
"109",12.7053068688013,3.83808812186018
"110",12.8221636836389,3.86567818866366
"111",12.8221636836389,3.82150215705291
"112",12.915649135509,3.77142002553146
"113",12.915649135509,3.78982670536927
"114",12.9546014071215,3.78429805043352
"115",12.9701823157665,3.78208658845921
"116",13.009134587379,3.73974457384783
"117",13.0636677676366,3.7688178166134
"118",13.2428482170543,3.68816596439547
"119",13.2973813973118,3.70987653522591
"120",13.3908668491819,3.66715707563959
"121",13.4298191207944,3.66162842070383
"122",13.6245804788571,3.65239182586286
"123",13.6401613875021,3.59496032437511
"124",13.7570182023397,3.55996767973003
"125",13.6401613875021,3.53237761292654
"126",13.5856282072446,3.53275505790148
"127",13.4921427553745,3.52761714990948
"128",13.2973813973118,3.51844706491264
"129",13.1805245824742,3.54239570165504
"130",13.0325059503466,3.55604191847579
"131",12.931230044154,3.54464706953582
"132",12.7987923206714,3.54503781647958
"133",12.5494977823511,3.55097052032792
"134",12.5105455107386,3.55649917526368
"135",12.1833464291933,3.65079724430236
"136",12.1833464291933,3.65079724430236
"137",12.0509087057107,3.64014398334343
"138",11.918470982228,3.57795201883862
"139",11.7626618957779,3.60742931051678
"140",11.7237096241654,3.55037525400396
"141",11.5523196290702,3.5047559523376
"142",11.5367387204252,3.49592340640921
"143",11.4588341772001,3.4002219732214
"144",11.4588341772001,3.38917796531871
"145",11.4198819055876,3.25849718945464
"146",11.36534872533,3.20365459491613
"147",11.30302509075,3.13151105152696
"148",11.1550064586223,3.07153054899645
"149",11.2874441821049,3.00855709060412
"150",11.4977864488126,2.97870235395103
"151",11.6847573525528,2.89694477074595
"152",11.8950996192605,2.86709003409286
"153",12.0353277970656,2.76619748503775
"154",12.0898609773232,2.68483064877643
"155",12.0898609773232,2.62224793732786
"156",11.9963755254531,2.58029666966024
"157",11.8950996192605,2.55785781281758
"158",11.918470982228,2.62816733920738
"159",11.7470809871329,2.61568006124908
"160",11.918470982228,2.68338737872082
"161",11.840566439003,2.69444468859234
"162",11.9574232538406,2.70362807555801
"163",11.8950996192605,2.75664995506597
"164",11.7626618957779,2.80489806958805
"165",11.6302241722953,2.83105816830475
"166",11.5133673574577,2.84764413311203
"167",11.3419773623625,2.89037689466717
"168",11.30302509075,2.90326822153806
"169",11.2095396388799,2.91653699338387
"170",11.1550064586223,2.92427711029393
"171",11.2640728191374,2.78363145357667
"172",11.3263964537175,2.73060957406871
"173",11.4588341772001,2.64922943583856
"174",11.5367387204252,2.59031475838873
"175",11.6535955352628,2.51850875406801
"176",11.7470809871329,2.47210795851413
"177",11.7626618957779,2.44044580879932
"178",11.8950996192605,2.39587903024481
"179",11.9730041624856,2.29278832118422
"180",11.9963755254531,2.19007505709856
"181",11.934051890873,2.12897552161208
"182",11.840566439003,2.0428482223337
"183",11.7081287155203,2.03219496137477
"184",11.5133673574577,2.05983823605356
"185",11.7237096241654,2.07415953101122
"186",11.8016141673904,2.11095958871803
"187",11.6691764439078,2.11135033566179
"188",11.4588341772001,2.16697442408782
"189",11.3419773623625,2.21301107663559
"190",11.6535955352628,2.17614450908466
"191",11.7860332587454,2.19416044197871
"192",11.7860332587454,2.20152311391384
"193",11.5756909920377,2.2240151786318
"194",11.4744150858451,2.28256571307553
"195",11.5912719006827,2.26597974826826
"196",11.7626618957779,2.2342909946158
"197",11.7626618957779,2.28582969816168
"198",11.5912719006827,2.39482650713296
"199",11.4354628142326,2.4353478067138
"200",11.2874441821049,2.50053272708044
"201",11.0771019153973,2.61873952695504
"202",10.9991973721722,2.64820351666437
"203",10.9057119203021,2.72773633592632
"204",10.8044360141095,2.79364954230517
"205",10.765483742497,2.72923281385723
"206",10.7109505622394,2.66334621141603
"207",10.5785128387568,2.61956092674904
"208",10.5395605671443,2.59563889394429
"209",10.3681705720491,2.55001959227793
"210",10.2513137572115,2.52979219740957
"211",10.1734092139864,2.51139881954058
"212",10.0409714905038,2.50442689454921
"213",9.94748603863371,2.46247562688159
"214",9.86958149540863,2.44040091304504
"215",9.79167695218356,2.35942482372748
"216",9.79167695218356,2.28579810437622
"217",9.79167695218356,2.24162207276546
"218",9.77609604353855,2.18861349522632
"219",9.77609604353855,2.11866811184263
"220",9.77609604353855,2.07081074426431
"221",9.79167695218356,1.99865389890631
"222",9.80725786082857,1.94858506935369
"223",9.84621013244111,1.89888038280717
"224",9.92411467566618,1.8141963535844
"225",10.0020192188913,1.75896301210213
"226",10.212361485599,1.69229491577341
"227",10.2513137572115,1.66099690906471
"228",10.3292183004366,1.63889559129051
"229",10.4616560239192,1.57592213289818
"230",10.6330460190143,1.40802394844589
"231",10.6564173819819,1.40470675548444
"232",10.4460751152742,1.36829744472139
"233",10.4071228436616,1.37382609965715
"234",10.2513137572115,1.45116075891363
"235",10.212361485599,1.45668941384938
"236",10.1188760337289,1.48100219359789
"237",10.0955046707613,1.41069266720809
"238",10.0955046707613,1.41069266720809
"239",9.88516240405365,1.51417412321243
"240",9.84621013244111,1.52706545008332
"241",9.69819150031347,1.5480743388392
"242",9.58133468547587,1.67510038267336
"243",9.59691559412088,1.70602094440712
"244",9.58133468547587,1.78185912573268
"245",9.50343014225079,1.87390582689058
"246",9.40994469038071,1.96816399002278
"247",9.31645923851062,2.05505948121986
"248",9.23855469528555,2.12133683060482
"249",9.16065015206047,2.16920750015196
"250",9.13727878909295,2.23510740456199
"251",9.12169788044794,2.27413222621192
"252",9.12169788044794,2.31830825782267
"253",9.09832651748042,2.32898812271925
"254",8.84903197916019,2.35700884237298
"255",8.67764198406503,2.32611488457686
"256",8.5452042605824,2.32650563152062
"257",8.45171880871232,2.32136772352863
"258",8.35823335684223,2.31991115150419
"259",8.31928108522969,2.37697850998583
"260",8.31928108522969,2.45796790127222
"261",8.35823335684223,2.52606596568772
"262",8.29590972226217,2.60853853293619
"263",8.2180051790371,2.72635458586703
"264",8.17905290742456,2.81287263208917
"265",8.25695745064964,2.7576392906069
"266",8.24137654200462,2.65309200952188
"267",8.31928108522969,2.59417733207205
"268",8.33486199387471,2.48520712703842
"269",8.2180051790371,2.37294633298099
"270",8.20242427039209,2.30521241157159
"271",8.20242427039209,2.25735504399328
"272",8.03103427529693,2.17492238265128
"273",8.03103427529693,2.17492238265128
"274",8.0076629123294,2.14142621593711
"275",7.7817397369767,2.04832699166736
"276",7.7817397369767,2.03728298376467
"277",7.61034974188154,1.93644364258486
"278",7.61034974188154,1.92539963468217
"279",7.45454065543139,1.84075551136588
"280",7.36105520356131,1.79144157176313
"281",7.33768384059378,1.70272536553551
"282",7.49349292704393,1.62539070627903
"283",7.50907383568894,1.56059653285616
"284",7.571397470269,1.45971728576988
"285",7.571397470269,1.41554125415912
"286",7.61034974188154,1.40264992728824
"287",7.66488292213909,1.32128309102692
"288",7.70383519375162,1.28998508431822
"289",7.91417746045932,1.18650362831387
"290",8.03103427529693,1.10733495205803
"291",8.12451972716701,1.05725282053658
"292",7.87522518884678,1.09999888406056
"293",7.91417746045932,1.06133820541673
"294",8.04661518394194,0.906331347835327
"295",7.85964428020177,0.977044923137718
"296",7.82069200858923,0.971529570170786
"297",7.66488292213909,1.03045754958945
