"","x","y"
"1",8.83634025012206,1.29435905227274
"2",8.7843372926916,1.3435642755621
"3",8.68033137783068,1.4382415148608
"4",8.64132915975784,1.50594439238802
"5",8.57632546296977,1.55905120511967
"6",8.48532028746646,1.63116081857597
"7",8.47231954810885,1.69852693177866
"8",8.35531289389032,1.76724010227946
"9",8.3423121545327,1.83460621548215
"10",8.27730845774463,1.8877130282138
"11",8.23830623967178,1.95541590574102
"12",8.18630328224132,2.00835433631041
"13",8.14730106416848,2.07605721383763
"14",8.10829884609564,2.15495971320492
"15",8.10829884609564,2.19602499328519
"16",8.17330254288371,2.24371477711418
"17",8.31631067581747,2.30906030436972
"18",8.48532028746646,2.38900189642084
"19",8.68033137783068,2.47607313870747
"20",8.81033877140683,2.53785384084525
"21",8.91434468626775,2.59623810002753
"22",9.08335429791674,2.66871327751859
"23",8.97934838305582,2.69992599305689
"24",8.84934098947968,2.75014150931983
"25",8.70633285654591,2.80052540774503
"26",8.48532028746646,2.84071997730374
"27",8.31631067581747,2.89890705461351
"28",8.18630328224132,2.93045653447633
"29",8.2513069790294,2.97441311102531
"30",8.3423121545327,3.02176613052978
"31",8.51132176618169,3.0718420643407
"32",8.64132915975784,3.12615635191843
"33",8.7843372926916,3.17283584277385
"34",8.88834320755252,3.23495330923616
"35",9.00534986177105,3.27450314985605
"36",8.87534246819491,3.32098545883897
"37",8.64132915975784,3.4024136906402
"38",8.53732324489692,3.45975885713867
"39",8.38131437260555,3.50284472316608
"40",8.23830623967178,3.54949541431126
"41",8.10829884609564,3.61091055241428
"42",8.00429293123472,3.66825571891274
"43",7.88728627701619,3.71830285301341
"44",7.71827666536719,3.76902351576314
"45",7.74427814408242,3.8433508970391
"46",7.84828405894334,3.91293477806145
"47",7.91328775573142,3.97929059829057
"48",7.97829145251949,4.01578076027949
"49",8.04329514930756,4.07840337322859
"50",8.14730106416848,4.13678763241087
"51",8.17330254288371,4.19618218456673
"52",8.00429293123472,4.26183567643655
"53",7.84828405894334,4.31985437158406
"54",7.65327296857912,4.35597896953822
"55",7.41925966014206,4.41500795765931
"56",7.12024265491692,4.44874640563155
"57",6.88622934647985,4.4853761500725
"58",6.58721234125471,4.51911459804473
"59",6.05418202759251,4.56335033949775
"60",5.61215688943361,4.58027495485476
"61",5.20913396934755,4.55936235092474
"62",4.91011696412241,4.54083589697664
"63",4.50709404403635,4.5012572566465
"64",4.14307334202314,4.46490667710959
"65",3.94806225165892,4.43010033674329
"66",3.67504672514901,4.36643863111038
"67",3.37602971992387,4.32551293348214
"68",3.18101862955965,4.28697338583582
"69",2.97300679983781,4.23366939123166
"70",2.80399718818882,4.16492742102063
"71",2.68699053397029,4.10297833672058
"72",2.50498018296368,4.03813795595183
"73",2.47897870424845,3.96381057467588
"74",2.41397500746038,3.86385588892654
"75",2.34897131067231,3.74523516677709
"76",2.34897131067231,3.62950574109635
"77",2.43997648617561,3.51259764027976
"78",2.45297722553322,3.42283228339692
"79",2.50498018296368,3.30269612178711
"80",2.62198683718222,3.2489157804064
"81",2.80399718818882,3.16069466269417
"82",2.90800310304974,3.07348383795552
"83",3.03801049662589,2.97846983433229
"84",3.18101862955965,2.90195348494692
"85",3.3110260231358,2.83307193228386
"86",3.50603711350002,2.76334846880949
"87",3.64904524643378,2.69056532670414
"88",3.7530511612947,2.60335450196549
"89",3.97406373037415,2.51836144504649
"90",4.14307334202314,2.45644116045669
"91",4.35108517174498,2.39774893666013
"92",4.65010217697012,2.31547879404758
"93",4.93611844283764,2.25204306999741
"94",5.20913396934755,2.16264327714934
"95",5.41714579906938,2.08528501695266
"96",5.61215688943361,2.02302796803833
"97",5.84617019787067,1.95653256535719
"98",6.05418202759251,1.8941071342806
"99",6.27519459667196,1.82778011376173
"100",6.52220864446664,1.7723159507584
"101",6.74322121354609,1.72465496663964
"102",6.97723452198315,1.66562597851855
"103",7.31525374528114,1.59405031125929
"104",7.58826927179105,1.53078296937138
"105",7.84828405894334,1.49008325332589
"106",8.08229736738041,1.43852067976484
