"","x","y"
"1",4.38968678789075,1.33665904478923
"2",4.40653100225759,1.36016985537043
"3",4.47390785972491,1.38289205480367
"4",4.5244405028254,1.40587712461957
"5",4.55812893155906,1.42120050449683
"6",4.62550578902639,1.45184726425136
"7",4.67603843212688,1.48671917454919
"8",4.7939479326947,1.52846416363769
"9",4.82763636142836,1.54774982367559
"10",4.94554586199618,1.58553253260344
"11",4.99607850509667,1.60851760241934
"12",5.21505329186547,1.66057220969383
"13",5.28243014933279,1.67933212896643
"14",5.46771650736794,1.73191247700623
"15",5.66984707976991,1.79215451498467
"16",5.80460079470456,1.81382523288728
"17",6.14148508204118,1.84819062684061
"18",6.32677144007631,1.9086955352017
"19",6.52890201247829,1.98082441366207
"20",6.76472101361392,2.06035211167841
"21",7.03422844348322,2.12746722844751
"22",7.27004744461885,2.17133440501806
"23",7.43848958828716,2.18455482183408
"24",7.59008751758864,2.21388722967533
"25",7.52271066012131,2.22682555168788
"26",7.45533380265399,2.25165071418237
"27",7.27004744461885,2.27039140903416
"28",7.10160530095054,2.28490695334264
"29",7.03422844348322,2.28992071503391
"30",6.96685158601589,2.31870815768904
"31",6.89947472854857,2.33957104002288
"32",6.78156522798075,2.37310937398662
"33",6.73103258488026,2.38182254545588
"34",6.66365572741293,2.40268542778972
"35",6.56259044121195,2.43199861121016
"36",6.47836936937779,2.45312436392666
"37",6.39414829754364,2.49009923728573
"38",6.36045986880998,2.49458725821168
"39",6.24255036824216,2.5083141913722
"40",6.15832929640801,2.52151538376741
"41",6.10779665330751,2.53815311555796
"42",6.04041979584019,2.57882739869502
"43",5.92251029527237,2.62425257314069
"44",5.85513343780505,2.66888913643839
"45",5.87197765217188,2.70824906766218
"46",5.92251029527237,2.75897009860258
"47",5.9898871527397,2.78565457819647
"48",6.00673136710653,2.7933162681351
"49",5.92251029527237,2.81444202085159
"50",5.80460079470456,2.82420667385147
"51",5.70353550850357,2.85748213743256
"52",5.78775658033772,2.88786602680443
"53",5.78775658033772,2.89975286728636
"54",5.70353550850357,2.90502949936028
"55",5.65300286540308,2.91374267082954
"56",5.65300286540308,2.95336547243598
"57",5.7203797228704,3.00382363299372
"58",5.83828922343822,3.04160634192157
"59",5.88882186653871,3.05270457125554
"60",5.90566608090554,3.08810222231868
"61",5.7203797228704,3.11080519733111
"62",5.56878179356892,3.11317103077501
"63",5.4508722930011,3.12689796393553
"64",5.40033964990061,3.13164885524414
"65",5.36665122116695,3.15594827697331
"66",5.38349543553378,3.19927048835774
"67",5.48456072173477,3.2333537875076
"68",5.61931443666941,3.26691134589215
"69",5.70353550850357,3.29729523526403
"70",5.75406815160406,3.31631802491928
"71",5.85513343780505,3.33851448358721
"72",5.88882186653871,3.35780014362512
"73",5.9898871527397,3.39980800309626
"74",5.9898871527397,3.41961940389948
"75",5.9393545096392,3.45606853649325
"76",5.88882186653871,3.47270626828379
"77",5.75406815160406,3.51443203295147
"78",5.66984707976991,3.53952006582861
"79",5.58562600793575,3.57649493918769
